CurrentOpen,CurrentClose,CurrentAsk,Profit,closeReason,Action
1951.32,1949.72,1949.770000,1.90000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.78000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.72000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.93000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.66000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.55000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.17000000,closeByStopLossProfitable,buy
1951.32,1949.72,1949.770000,0.17000000,closeByStopLossProfitable,buy
1950.27,1949.72,1949.850000,-0.44000000,closeByStopLossNonProfitable,buy
1950.27,1949.72,1949.850000,-0.68000000,closeByStopLossNonProfitable,buy
1949.64,1949.74,1949.900000,-0.20000000,closeByStopLossNonProfitable,buy
1949.89,1951.04,1951.090000,-3.01000000,closeByStopLossNonProfitable,sell
1949.89,1951.23,1951.280000,-3.01000000,closeByStopLossNonProfitable,sell
1949.89,1951.61,1951.660000,-3.07000000,closeByStopLossNonProfitable,sell
1949.89,1951.61,1951.660000,-3.05000000,closeByStopLossNonProfitable,sell
1949.89,1951.61,1951.660000,-2.45000000,closeByStopLossNonProfitable,sell
1949.89,1952,1952.050000,-3.36000000,closeByStopLossNonProfitable,sell
1949.78,1948.62,1948.810000,-1.32000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-0.65000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-1.51000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-1.84000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-2.91000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-3.52000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-3.57000000,closeByStopLossNonProfitable,buy
1951.04,1948.59,1948.640000,-2.50000000,closeByStopLossNonProfitable,buy
1948.68,1948.6,1948.780000,-0.16000000,closeByStopLossNonProfitable,buy
1948.71,1948.63,1948.810000,-0.47000000,closeByStopLossNonProfitable,buy
1947.64,1948.6,1948.650000,0.06000000,closeByStopLossProfitable,buy
1949.12,1948.63,1948.680000,-0.42000000,closeByStopLossNonProfitable,buy
1948.37,1948.63,1948.680000,0.15000000,closeByStopLossProfitable,buy
1948.37,1948.63,1948.680000,-0.03000000,closeByStopLossNonProfitable,buy
1949.42,1948.61,1948.660000,0.12000000,closeByStopLossProfitable,buy
1948.67,1948.61,1948.700000,0.01000000,closeByStopLossProfitable,buy
1948.41,1948.63,1948.790000,-0.03000000,closeByStopLossNonProfitable,buy
1948.41,1948.64,1948.800000,-0.16000000,closeByStopLossNonProfitable,buy
1948.7,1948.62,1948.670000,-0.12000000,closeByStopLossNonProfitable,buy
1948.7,1948.61,1948.660000,0.02000000,closeByStopLossProfitable,buy
1948.66,1948.56,1948.650000,-0.13000000,closeByStopLossNonProfitable,buy
1944.22,1943.47,1943.550000,9.00000000,closeByTakeProfit,sell
1944.22,1943.31,1943.390000,9.01000000,closeByTakeProfit,sell
1944.22,1942.54,1942.620000,9.00000000,closeByTakeProfit,sell
1946.84,1946.92,1947.060000,-0.20000000,closeByStopLossNonProfitable,sell
1945.87,1946.9,1947.070000,-0.82000000,closeByStopLossNonProfitable,sell
1945.87,1946.9,1947.070000,-2.43000000,closeByStopLossNonProfitable,sell
1945.87,1946.9,1947.070000,-2.44000000,closeByStopLossNonProfitable,sell
1945.87,1946.9,1947.070000,-2.06000000,closeByStopLossNonProfitable,sell
1951.63,1953.12,1953.170000,9.01000000,closeByTakeProfit,buy
1952.88,1953.15,1953.210000,9.00000000,closeByTakeProfit,buy
1952.88,1953.37,1953.430000,9.00000000,closeByTakeProfit,buy
1954.24,1954.86,1954.910000,9.04000000,closeByTakeProfit,buy
1954.24,1955.08,1955.130000,9.03000000,closeByTakeProfit,buy
1954.24,1955.57,1955.620000,9.00000000,closeByTakeProfit,buy
1954.24,1955.71,1955.760000,9.03000000,closeByTakeProfit,buy
1954.24,1956.12,1956.170000,9.00000000,closeByTakeProfit,buy
1955.76,1956.58,1956.680000,9.00000000,closeByTakeProfit,buy
1956.08,1956.74,1956.810000,9.00000000,closeByTakeProfit,buy
1956.08,1956.95,1957.020000,9.01000000,closeByTakeProfit,buy
1957.39,1957.64,1957.690000,-4.18000000,closeByStopLossNonProfitable,sell
1955.32,1954.51,1954.580000,-3.16000000,closeByStopLossNonProfitable,buy
1947.15,1946.73,1946.780000,-4.90000000,closeByStopLossNonProfitable,buy
1945.31,1945.3,1945.350000,9.00000000,closeByTakeProfit,sell
1945.31,1945.23,1945.280000,9.01000000,closeByTakeProfit,sell
1945.31,1945.19,1945.240000,9.01000000,closeByTakeProfit,sell
1945.31,1945.1,1945.150000,9.01000000,closeByTakeProfit,sell
1945.31,1944.77,1944.820000,9.00000000,closeByTakeProfit,sell
1945.31,1944.68,1944.730000,9.01000000,closeByTakeProfit,sell
1945.31,1944.48,1944.530000,9.01000000,closeByTakeProfit,sell
1945.31,1944.43,1944.480000,9.01000000,closeByTakeProfit,sell
1945.31,1944.11,1944.160000,9.00000000,closeByTakeProfit,sell
1945.31,1943.79,1943.840000,9.00000000,closeByTakeProfit,sell
1943.81,1943.11,1943.170000,-5.42000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-5.36000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-5.34000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-2.81000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-3.25000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-3.57000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-3.89000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-4.05000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-3.93000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-4.15000000,closeByStopLossNonProfitable,buy
1943.81,1943.11,1943.170000,-4.19000000,closeByStopLossNonProfitable,buy
1940.04,1941.82,1941.880000,9.02000000,closeByTakeProfit,buy
1940.04,1942.39,1942.450000,9.02000000,closeByTakeProfit,buy
1940.04,1942.39,1942.450000,9.02000000,closeByTakeProfit,buy
1940.04,1942.42,1942.480000,9.01000000,closeByTakeProfit,buy
1940.04,1943.03,1943.090000,9.01000000,closeByTakeProfit,buy
1940.04,1943.25,1943.310000,9.01000000,closeByTakeProfit,buy
1943.44,1943.13,1943.180000,6.00000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,5.93000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,5.68000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,5.49000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,5.41000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,0.68000000,closeByStopLossProfitable,buy
1943.44,1943.13,1943.180000,-0.34000000,closeByStopLossNonProfitable,buy
1930.98,1930.83,1930.880000,9.04000000,closeByTakeProfit,sell
1930.81,1929.68,1929.730000,9.00000000,closeByTakeProfit,sell
1930.37,1928.85,1928.900000,9.01000000,closeByTakeProfit,sell
1929.04,1928.4,1928.480000,9.00000000,closeByTakeProfit,sell
1928.03,1927.93,1928.010000,9.00000000,closeByTakeProfit,sell
1928.03,1927.78,1927.860000,9.00000000,closeByTakeProfit,sell
1928.03,1927.63,1927.710000,9.00000000,closeByTakeProfit,sell
1929.57,1927.28,1927.330000,9.02000000,closeByTakeProfit,sell
1927.04,1924.02,1924.070000,9.02000000,closeByTakeProfit,sell
1923.42,1921.78,1921.830000,9.01000000,closeByTakeProfit,sell
1922.35,1921.37,1921.420000,9.01000000,closeByTakeProfit,sell
1922.35,1921.37,1921.420000,9.02000000,closeByTakeProfit,sell
1922.35,1921.32,1921.370000,9.01000000,closeByTakeProfit,sell
1922.35,1921.08,1921.130000,9.00000000,closeByTakeProfit,sell
1922.35,1920.77,1920.820000,9.01000000,closeByTakeProfit,sell
1920.82,1918.15,1918.200000,-23.60000000,closeByStopLossNonProfitable,buy
1920.82,1918.06,1918.110000,-22.89000000,closeByStopLossNonProfitable,buy
1920.82,1918.06,1918.110000,9.03000000,closeByTakeProfit,sell
1920.82,1917.97,1918.020000,-22.83000000,closeByStopLossNonProfitable,buy
1916.5,1915.69,1915.740000,-9.16000000,closeByStopLossNonProfitable,buy
1914.4,1915.32,1915.430000,9.02000000,closeByTakeProfit,buy
1914.4,1915.39,1915.500000,9.00000000,closeByTakeProfit,buy
1914.4,1916.03,1916.140000,9.01000000,closeByTakeProfit,buy
1914.4,1916.11,1916.220000,9.02000000,closeByTakeProfit,buy
1914.4,1916.27,1916.380000,9.03000000,closeByTakeProfit,buy
1914.4,1916.27,1916.380000,9.03000000,closeByTakeProfit,buy
1914.4,1916.35,1916.460000,9.01000000,closeByTakeProfit,buy
1914.4,1916.35,1916.460000,9.02000000,closeByTakeProfit,buy
1915.65,1916.72,1916.770000,9.04000000,closeByTakeProfit,buy
1915.65,1917.33,1917.380000,9.00000000,closeByTakeProfit,buy
1915.65,1917.43,1917.480000,9.03000000,closeByTakeProfit,buy
1923.48,1924.36,1924.410000,-7.82000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-8.35000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-5.96000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-6.03000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-6.27000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-2.93000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-2.88000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-1.06000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-2.59000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-1.62000000,closeByStopLossNonProfitable,sell
1923.48,1924.36,1924.410000,-1.35000000,closeByStopLossNonProfitable,sell
1916.41,1915.53,1915.630000,-3.34000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.12000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-3.55000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-3.77000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.28000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.51000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.13000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.09000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.55000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.32000000,closeByStopLossNonProfitable,buy
1916.41,1915.53,1915.630000,-4.65000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-0.66000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-0.78000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.31000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.78000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-2.14000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.87000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.89000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.55000000,closeByStopLossNonProfitable,buy
1915.75,1915.55,1915.600000,-1.74000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-1.85000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-0.71000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-0.95000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-1.13000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-1.13000000,closeByStopLossNonProfitable,buy
1916.02,1915.55,1915.600000,-1.58000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.03000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.28000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.28000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.33000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.56000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-0.83000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-1.50000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-1.44000000,closeByStopLossNonProfitable,buy
1917.57,1916.44,1916.530000,-1.44000000,closeByStopLossNonProfitable,buy
1917.48,1918.77,1918.900000,-3.34000000,closeByStopLossNonProfitable,sell
1917.48,1918.77,1918.900000,-3.56000000,closeByStopLossNonProfitable,sell
1917.48,1918.77,1918.900000,-1.54000000,closeByStopLossNonProfitable,sell
1917.48,1918.77,1918.900000,-2.45000000,closeByStopLossNonProfitable,sell
1917.48,1918.77,1918.900000,-2.55000000,closeByStopLossNonProfitable,sell
1922.28,1921.56,1921.610000,-4.35000000,closeByStopLossNonProfitable,buy
1922.28,1921.56,1921.610000,-4.37000000,closeByStopLossNonProfitable,buy
1922.28,1921.51,1921.560000,-3.98000000,closeByStopLossNonProfitable,buy
1922.28,1921.51,1921.560000,-4.39000000,closeByStopLossNonProfitable,buy
1921.31,1920.51,1920.560000,-4.22000000,closeByStopLossNonProfitable,buy
1920.59,1920.11,1920.160000,-4.64000000,closeByStopLossNonProfitable,buy
1920.59,1920.02,1920.070000,-4.56000000,closeByStopLossNonProfitable,buy
1920.59,1919.92,1919.970000,-4.76000000,closeByStopLossNonProfitable,buy
1920.59,1919.92,1919.970000,-4.98000000,closeByStopLossNonProfitable,buy
1920.59,1919.92,1919.970000,-4.94000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-3.48000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-3.43000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-3.71000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-3.33000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-3.91000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-5.15000000,closeByStopLossNonProfitable,buy
1917.71,1916.72,1916.770000,-5.76000000,closeByStopLossNonProfitable,buy
1917.84,1916.73,1916.810000,-1.29000000,closeByStopLossNonProfitable,buy
1917.52,1916.71,1916.760000,0.85000000,closeByStopLossProfitable,buy
1917.1,1916.72,1916.880000,-0.24000000,closeByStopLossNonProfitable,buy
1916.33,1913.14,1913.190000,9.00000000,closeByTakeProfit,sell
1916.33,1912.5,1912.550000,9.02000000,closeByTakeProfit,sell
1916.33,1912.38,1912.430000,9.00000000,closeByTakeProfit,sell
1916.33,1912.26,1912.310000,9.01000000,closeByTakeProfit,sell
1916.33,1912.2,1912.250000,9.00000000,closeByTakeProfit,sell
1920.04,1920.58,1920.630000,-4.32000000,closeByStopLossNonProfitable,sell
1915.08,1914.38,1914.430000,1.37000000,closeByStopLossProfitable,buy
1915.08,1914.38,1914.430000,1.80000000,closeByStopLossProfitable,buy
1915.08,1914.38,1914.430000,0.82000000,closeByStopLossProfitable,buy
1915.08,1914.38,1914.430000,0.97000000,closeByStopLossProfitable,buy
1915.08,1914.38,1914.430000,0.26000000,closeByStopLossProfitable,buy
1914.4,1914.38,1914.430000,1.61000000,closeByStopLossProfitable,buy
1914.4,1914.38,1914.430000,1.99000000,closeByStopLossProfitable,buy
1914.4,1914.38,1914.430000,0.83000000,closeByStopLossProfitable,buy
1914.4,1914.38,1914.430000,0.87000000,closeByStopLossProfitable,buy
1914.4,1914.38,1914.430000,-0.05000000,closeByStopLossNonProfitable,buy
1916.27,1914.34,1914.390000,-1.45000000,closeByStopLossNonProfitable,buy
1916.27,1914.34,1914.390000,-1.19000000,closeByStopLossNonProfitable,buy
1916.27,1914.34,1914.390000,-1.61000000,closeByStopLossNonProfitable,buy
1916.27,1914.34,1914.390000,-1.69000000,closeByStopLossNonProfitable,buy
1912.5,1911.79,1911.870000,-7.71000000,closeByStopLossNonProfitable,buy
1912.5,1911.67,1911.750000,-8.07000000,closeByStopLossNonProfitable,buy
1912.5,1911.45,1911.530000,-4.13000000,closeByStopLossNonProfitable,buy
1917.04,1917.92,1918.010000,-2.73000000,closeByStopLossNonProfitable,sell
1917.73,1917.88,1918.030000,-3.17000000,closeByStopLossNonProfitable,sell
1917.73,1917.88,1918.030000,-2.74000000,closeByStopLossNonProfitable,sell
1917.73,1917.92,1918.070000,-3.08000000,closeByStopLossNonProfitable,sell
1917.73,1917.92,1918.070000,-3.74000000,closeByStopLossNonProfitable,sell
1917.73,1917.92,1918.070000,-3.31000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,0.52000000,closeByStopLossProfitable,sell
1916.18,1916.18,1916.260000,0.37000000,closeByStopLossProfitable,sell
1916.18,1916.18,1916.260000,0.32000000,closeByStopLossProfitable,sell
1916.18,1916.18,1916.260000,-1.21000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.95000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.77000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.97000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.90000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.63000000,closeByStopLossNonProfitable,sell
1916.18,1916.18,1916.260000,-1.75000000,closeByStopLossNonProfitable,sell
1908.94,1908.69,1908.770000,-4.25000000,closeByStopLossNonProfitable,buy
1908.94,1908.56,1908.640000,-4.98000000,closeByStopLossNonProfitable,buy
1908.97,1908.28,1908.330000,-4.11000000,closeByStopLossNonProfitable,buy
1908.97,1908.28,1908.330000,-4.84000000,closeByStopLossNonProfitable,buy
1908.63,1908.25,1908.410000,-4.82000000,closeByStopLossNonProfitable,buy
1908.63,1908.2,1908.360000,-5.71000000,closeByStopLossNonProfitable,buy
1908.39,1907.9,1908.010000,-5.87000000,closeByStopLossNonProfitable,buy
1908.39,1907.78,1907.890000,-6.09000000,closeByStopLossNonProfitable,buy
1908.39,1907.48,1907.590000,-5.50000000,closeByStopLossNonProfitable,buy
1908.39,1906.61,1906.720000,-4.18000000,closeByStopLossNonProfitable,buy
1908.39,1906.56,1906.670000,-4.25000000,closeByStopLossNonProfitable,buy
1909.56,1907.82,1907.870000,-3.56000000,closeByStopLossNonProfitable,buy
1909.56,1907.82,1907.870000,-2.90000000,closeByStopLossNonProfitable,buy
1909.56,1907.72,1907.770000,-3.68000000,closeByStopLossNonProfitable,buy
1909.56,1907.72,1907.770000,-3.43000000,closeByStopLossNonProfitable,buy
1904.84,1901.1,1901.150000,9.12000000,closeByTakeProfit,sell
1904.84,1901.1,1901.150000,9.16000000,closeByTakeProfit,sell
1904.84,1900.66,1900.710000,9.14000000,closeByTakeProfit,sell
1904.84,1900.66,1900.710000,9.12000000,closeByTakeProfit,sell
1886.56,1885.11,1885.160000,-4.10000000,closeByStopLossNonProfitable,buy
1886.56,1884.89,1884.940000,-4.29000000,closeByStopLossNonProfitable,buy
1883.49,1883.38,1883.430000,-5.33000000,closeByStopLossNonProfitable,buy
1883.82,1883.18,1883.230000,-5.17000000,closeByStopLossNonProfitable,buy
1883.82,1883.03,1883.080000,-5.87000000,closeByStopLossNonProfitable,buy
1883.41,1882.83,1882.900000,-5.75000000,closeByStopLossNonProfitable,buy
1883.41,1882.78,1882.850000,-5.97000000,closeByStopLossNonProfitable,buy
1883.41,1882.7,1882.770000,-6.16000000,closeByStopLossNonProfitable,buy
1883.41,1882.59,1882.660000,-6.41000000,closeByStopLossNonProfitable,buy
1881.86,1881.1,1881.230000,9.00000000,closeByTakeProfit,sell
1881.86,1880.94,1881.070000,9.02000000,closeByTakeProfit,sell
1880.64,1877.08,1877.150000,-5.61000000,closeByStopLossNonProfitable,buy
1880.64,1876.98,1877.050000,-8.06000000,closeByStopLossNonProfitable,buy
1880.66,1878.9,1878.970000,9.03000000,closeByTakeProfit,sell
1879.31,1875.54,1875.590000,-8.23000000,closeByStopLossNonProfitable,buy
1879.31,1875.37,1875.420000,-8.85000000,closeByStopLossNonProfitable,buy
1879.31,1874.85,1874.900000,-13.50000000,closeByStopLossNonProfitable,buy
1879.31,1874.17,1874.220000,-11.34000000,closeByStopLossNonProfitable,buy
1879.31,1873.48,1873.530000,-12.02000000,closeByStopLossNonProfitable,buy
1871.8,1867.67,1867.720000,-21.08000000,closeByStopLossNonProfitable,buy
1871.8,1867.4,1867.450000,-19.22000000,closeByStopLossNonProfitable,buy
1871.8,1867.17,1867.220000,-21.54000000,closeByStopLossNonProfitable,buy
1871.8,1866.95,1867.000000,-19.27000000,closeByStopLossNonProfitable,buy
1868.61,1866.21,1866.260000,-18.30000000,closeByStopLossNonProfitable,buy
1868.61,1866.13,1866.180000,-18.27000000,closeByStopLossNonProfitable,buy
1862.86,1865.02,1865.070000,9.00000000,closeByTakeProfit,buy
1852.57,1852.13,1852.180000,-13.21000000,closeByStopLossNonProfitable,buy
1852.52,1849.01,1849.090000,-15.34000000,closeByStopLossNonProfitable,buy
1852.52,1848.91,1848.990000,-15.47000000,closeByStopLossNonProfitable,buy
1852.52,1848.08,1848.160000,-17.57000000,closeByStopLossNonProfitable,buy
1852.52,1848,1848.080000,-18.22000000,closeByStopLossNonProfitable,buy
1847,1846.81,1846.860000,-19.09000000,closeByStopLossNonProfitable,buy
1847,1843.32,1843.370000,9.00000000,closeByTakeProfit,sell
1844.08,1841.97,1842.020000,-16.63000000,closeByStopLossNonProfitable,buy
1844.08,1841.87,1841.920000,-16.53000000,closeByStopLossNonProfitable,buy
1844.04,1841.59,1841.640000,-15.25000000,closeByStopLossNonProfitable,buy
1844.04,1841.52,1841.570000,-19.85000000,closeByStopLossNonProfitable,buy
1844.04,1841.35,1841.400000,-19.82000000,closeByStopLossNonProfitable,buy
1839.79,1837.32,1837.370000,-7.34000000,closeByStopLossNonProfitable,buy
1839.79,1837.2,1837.250000,-8.97000000,closeByStopLossNonProfitable,buy
1839.79,1837.2,1837.250000,-7.58000000,closeByStopLossNonProfitable,buy
1839.79,1836.92,1836.970000,-8.70000000,closeByStopLossNonProfitable,buy
1833.13,1832.52,1832.570000,-13.33000000,closeByStopLossNonProfitable,buy
1833.13,1832.2,1832.250000,-12.83000000,closeByStopLossNonProfitable,buy
1833.13,1831.07,1831.120000,-15.62000000,closeByStopLossNonProfitable,buy
1833.13,1830.53,1830.580000,-14.38000000,closeByStopLossNonProfitable,buy
1833.13,1830.4,1830.450000,-14.42000000,closeByStopLossNonProfitable,buy
1833.13,1830.4,1830.450000,-15.19000000,closeByStopLossNonProfitable,buy
1842.68,1843.31,1843.460000,9.02000000,closeByTakeProfit,buy
1842.68,1843.31,1843.460000,9.01000000,closeByTakeProfit,buy
1843.59,1844.12,1844.180000,-0.78000000,closeByStopLossNonProfitable,sell
1844,1845.23,1845.280000,9.06000000,closeByTakeProfit,buy
1844,1845.37,1845.420000,9.05000000,closeByTakeProfit,buy
1845.42,1845.51,1845.630000,9.00000000,closeByTakeProfit,buy
1844.7,1845.72,1845.800000,9.02000000,closeByTakeProfit,buy
1845.72,1845.91,1845.990000,9.01000000,closeByTakeProfit,buy
1845.72,1846.1,1846.180000,9.03000000,closeByTakeProfit,buy
1845.72,1846.1,1846.180000,9.01000000,closeByTakeProfit,buy
1846.12,1846.4,1846.580000,9.00000000,closeByTakeProfit,buy
1846.41,1846.54,1846.670000,9.00000000,closeByTakeProfit,buy
1848.22,1849.29,1849.570000,-4.92000000,closeByStopLossNonProfitable,sell
1848.22,1849.29,1849.570000,-5.15000000,closeByStopLossNonProfitable,sell
1848.22,1849.29,1849.570000,-4.92000000,closeByStopLossNonProfitable,sell
1848.22,1849.29,1849.570000,-4.90000000,closeByStopLossNonProfitable,sell
1848.22,1849.29,1849.570000,-4.78000000,closeByStopLossNonProfitable,sell
1854.74,1854.74,1854.830000,11.10000000,closeByTakeProfit,buy
1854.74,1854.74,1854.830000,10.60000000,closeByTakeProfit,buy
1854.74,1854.74,1854.830000,9.25000000,closeByTakeProfit,buy
1854.74,1854.74,1854.830000,9.22000000,closeByTakeProfit,buy
1854.74,1854.74,1854.830000,9.07000000,closeByTakeProfit,buy
1854.74,1854.74,1854.830000,9.08000000,closeByTakeProfit,buy
1830.38,1832.67,1832.720000,9.04000000,closeByTakeProfit,buy
1830.38,1833.14,1833.190000,9.00000000,closeByTakeProfit,buy
1833.94,1834.32,1834.510000,9.02000000,closeByTakeProfit,buy
1835.7,1836.14,1836.200000,9.01000000,closeByTakeProfit,buy
1835.7,1836.18,1836.240000,9.03000000,closeByTakeProfit,buy
1835.82,1836.36,1836.550000,9.00000000,closeByTakeProfit,buy
1835.82,1836.71,1836.900000,9.00000000,closeByTakeProfit,buy
1836.4,1837.2,1837.290000,9.03000000,closeByTakeProfit,buy
1837.25,1837.56,1837.700000,9.02000000,closeByTakeProfit,buy
1837.59,1838.24,1838.460000,9.02000000,closeByTakeProfit,buy
1828.14,1827.14,1827.190000,9.01000000,closeByTakeProfit,sell
1836.7,1837.55,1837.620000,-3.42000000,closeByStopLossNonProfitable,sell
1836.7,1837.62,1837.690000,-3.95000000,closeByStopLossNonProfitable,sell
1836.7,1837.62,1837.690000,-4.59000000,closeByStopLossNonProfitable,sell
1837.47,1837.68,1837.730000,-3.42000000,closeByStopLossNonProfitable,sell
1838.29,1838.44,1838.590000,9.01000000,closeByTakeProfit,buy
1841.43,1841.88,1842.010000,9.02000000,closeByTakeProfit,buy
1839.51,1838.51,1838.600000,0.51000000,closeByStopLossProfitable,sell
1839.51,1838.51,1838.600000,0.91000000,closeByStopLossProfitable,sell
1841.43,1842.54,1842.700000,9.02000000,closeByTakeProfit,buy
1842.98,1843.64,1843.690000,9.00000000,closeByTakeProfit,buy
1844.91,1845.19,1845.270000,-5.14000000,closeByStopLossNonProfitable,sell
1844.91,1845.35,1845.430000,-5.27000000,closeByStopLossNonProfitable,sell
1844.91,1845.41,1845.490000,-6.36000000,closeByStopLossNonProfitable,sell
1845.66,1845.73,1845.850000,-6.17000000,closeByStopLossNonProfitable,sell
1845.66,1845.94,1846.060000,-7.42000000,closeByStopLossNonProfitable,sell
1847.62,1852.21,1852.280000,-8.07000000,closeByStopLossNonProfitable,sell
1847.62,1852.21,1852.280000,-8.64000000,closeByStopLossNonProfitable,sell
1847.62,1852.31,1852.380000,-8.78000000,closeByStopLossNonProfitable,sell
1850.33,1852.39,1852.440000,-8.34000000,closeByStopLossNonProfitable,sell
1850.33,1852.39,1852.440000,-8.41000000,closeByStopLossNonProfitable,sell
1850.33,1852.49,1852.540000,-8.07000000,closeByStopLossNonProfitable,sell
1850.33,1852.49,1852.540000,-8.27000000,closeByStopLossNonProfitable,sell
1850.33,1852.53,1852.580000,-7.06000000,closeByStopLossNonProfitable,sell
1852.38,1852.6,1852.650000,-8.05000000,closeByStopLossNonProfitable,sell
1852.38,1852.67,1852.720000,-7.52000000,closeByStopLossNonProfitable,sell
1852.38,1852.67,1852.720000,-7.95000000,closeByStopLossNonProfitable,sell
1845.54,1846.36,1846.410000,-0.09000000,closeByStopLossNonProfitable,buy
1843.02,1842,1842.110000,9.01000000,closeByTakeProfit,sell
1843.12,1841.55,1841.670000,9.04000000,closeByTakeProfit,sell
